method,base_method,iteration,round,worker_count,eval_point,time_sec,formal_seed,problem_seed,partition_seed,method_seed,oracle_type,work,total_work,per_worker_work_max,per_worker_work,eval_work,communication_round,depth,objective,stat_proxy,evaluation_delta,train_accuracy,delta,target_delta,smoothing_delta,lr_or_eta,batch_size,candidate_id,candidate_parameters,candidate_rounds,target_total_work,dataset,seed_role,small_batch,large_batch,restart_period,restart_mixing_rounds,epoch_length,domain_radius,theory_multiplier,smooth_B,data_B_per_worker,block_id,M,block_oracle_norm
ME-DOL-ZO,ME-DOL,1542,1542,8,epoch_w_bar,7.027790069580078,7,100007,200007,1400573835,szo,394752,394752,49344,"[49344, 49344, 49344, 49344, 49344, 49344, 49344, 49344]",40960,1542,1542,0.1832513809204101,0.0098025389015674,0.002,0.919043779373169,0.002,0.002,0.001,0.3608439182435161,,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,ijcnn1,real_data_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0,,,
ME-DOL-ZO,ME-DOL,1926,1926,8,epoch_w_bar,8.776247262954712,7,100007,200007,1400573835,szo,493056,493056,61632,"[61632, 61632, 61632, 61632, 61632, 61632, 61632, 61632]",49152,1926,1926,0.1888006776571273,0.0201688390225172,0.002,0.915943205356598,0.002,0.002,0.001,0.3608439182435161,,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,ijcnn1,real_data_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0,,,
ME-DOL-ZO,ME-DOL,2310,2310,8,epoch_w_bar,10.52678084373474,7,100007,200007,1400573835,szo,591360,591360,73920,"[73920, 73920, 73920, 73920, 73920, 73920, 73920, 73920]",57344,2310,2310,0.1839681267738342,0.0163820423185825,0.002,0.9141828417778016,0.002,0.002,0.001,0.3608439182435161,,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,ijcnn1,real_data_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0,,,
ME-DOL-ZO,ME-DOL,2694,2694,8,epoch_w_bar,12.277765035629272,7,100007,200007,1400573835,szo,689664,689664,86208,"[86208, 86208, 86208, 86208, 86208, 86208, 86208, 86208]",65536,2694,2694,0.1838129311800003,0.0141086718067526,0.002,0.9215643405914308,0.002,0.002,0.001,0.3608439182435161,,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,ijcnn1,real_data_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0,,,
ME-DOL-ZO,ME-DOL,3078,3078,8,epoch_w_bar,14.027684926986694,7,100007,200007,1400573835,szo,787968,787968,98496,"[98496, 98496, 98496, 98496, 98496, 98496, 98496, 98496]",73728,3078,3078,0.1853011101484298,0.0152079733088612,0.002,0.9230846166610718,0.002,0.002,0.001,0.3608439182435161,,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,ijcnn1,real_data_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0,,,
ME-DOL-ZO,ME-DOL,3462,3462,8,epoch_w_bar,15.779721975326538,7,100007,200007,1400573835,szo,886272,886272,110784,"[110784, 110784, 110784, 110784, 110784, 110784, 110784, 110784]",81920,3462,3462,0.1806008666753769,0.0172107629477977,0.002,0.9241848587989808,0.002,0.002,0.001,0.3608439182435161,,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,ijcnn1,real_data_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0,,,
ME-DOL-ZO,ME-DOL,3840,3840,8,epoch_w_bar,17.515639305114746,7,100007,200007,1400573835,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",90112,3840,3840,0.177779421210289,0.0122682768851518,0.002,0.9242048263549804,0.002,0.002,0.001,0.3608439182435161,,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,ijcnn1,real_data_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0,,,
ME-DOL-ZO,ME-DOL,6,6,8,epoch_w_bar,0.0424103736877441,8,100008,200008,541679391,szo,1536,1536,192,"[192, 192, 192, 192, 192, 192, 192, 192]",8192,6,6,0.8403289914131165,0.3020317852497101,0.002,0.8755151033401489,0.002,0.002,0.001,0.3608439182435161,,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,ijcnn1,real_data_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0,,,
ME-DOL-ZO,ME-DOL,390,390,8,epoch_w_bar,1.7812881469726562,8,100008,200008,541679391,szo,99840,99840,12480,"[12480, 12480, 12480, 12480, 12480, 12480, 12480, 12480]",16384,390,390,0.192579299211502,0.0208260659128427,0.002,0.9062212705612184,0.002,0.002,0.001,0.3608439182435161,,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,ijcnn1,real_data_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0,,,
ME-DOL-ZO,ME-DOL,774,774,8,epoch_w_bar,3.5145106315612797,8,100008,200008,541679391,szo,198144,198144,24768,"[24768, 24768, 24768, 24768, 24768, 24768, 24768, 24768]",24576,774,774,0.1968128234148025,0.0214239079505205,0.002,0.9111422300338744,0.002,0.002,0.001,0.3608439182435161,,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,ijcnn1,real_data_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0,,,
ME-DOL-ZO,ME-DOL,1158,1158,8,epoch_w_bar,5.257668733596802,8,100008,200008,541679391,szo,296448,296448,37056,"[37056, 37056, 37056, 37056, 37056, 37056, 37056, 37056]",32768,1158,1158,0.1967036426067352,0.0290690325200557,0.002,0.9157431721687316,0.002,0.002,0.001,0.3608439182435161,,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,ijcnn1,real_data_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0,,,
ME-DOL-ZO,ME-DOL,1542,1542,8,epoch_w_bar,7.0017991065979,8,100008,200008,541679391,szo,394752,394752,49344,"[49344, 49344, 49344, 49344, 49344, 49344, 49344, 49344]",40960,1542,1542,0.1928880363702774,0.0217019468545913,0.002,0.9168633818626404,0.002,0.002,0.001,0.3608439182435161,,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,ijcnn1,real_data_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0,,,
ME-DOL-ZO,ME-DOL,1926,1926,8,epoch_w_bar,8.747148513793945,8,100008,200008,541679391,szo,493056,493056,61632,"[61632, 61632, 61632, 61632, 61632, 61632, 61632, 61632]",49152,1926,1926,0.1904597580432891,0.0194250307977199,0.002,0.9177435636520386,0.002,0.002,0.001,0.3608439182435161,,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,ijcnn1,real_data_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0,,,
ME-DOL-ZO,ME-DOL,2310,2310,8,epoch_w_bar,10.489095211029053,8,100008,200008,541679391,szo,591360,591360,73920,"[73920, 73920, 73920, 73920, 73920, 73920, 73920, 73920]",57344,2310,2310,0.1822957098484039,0.0172240119427442,0.002,0.921184241771698,0.002,0.002,0.001,0.3608439182435161,,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,ijcnn1,real_data_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0,,,
ME-DOL-ZO,ME-DOL,2694,2694,8,epoch_w_bar,12.230364322662354,8,100008,200008,541679391,szo,689664,689664,86208,"[86208, 86208, 86208, 86208, 86208, 86208, 86208, 86208]",65536,2694,2694,0.1840854883193969,0.0174442660063505,0.002,0.9212042689323424,0.002,0.002,0.001,0.3608439182435161,,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,ijcnn1,real_data_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0,,,
ME-DOL-ZO,ME-DOL,3078,3078,8,epoch_w_bar,13.969069242477415,8,100008,200008,541679391,szo,787968,787968,98496,"[98496, 98496, 98496, 98496, 98496, 98496, 98496, 98496]",73728,3078,3078,0.1878435909748077,0.025149330496788,0.002,0.9237247705459596,0.002,0.002,0.001,0.3608439182435161,,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,ijcnn1,real_data_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0,,,
ME-DOL-ZO,ME-DOL,3462,3462,8,epoch_w_bar,15.70617175102234,8,100008,200008,541679391,szo,886272,886272,110784,"[110784, 110784, 110784, 110784, 110784, 110784, 110784, 110784]",81920,3462,3462,0.1819458156824112,0.0118198292329907,0.002,0.9232446551322936,0.002,0.002,0.001,0.3608439182435161,,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,ijcnn1,real_data_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0,,,
ME-DOL-ZO,ME-DOL,3840,3840,8,epoch_w_bar,17.409852266311646,8,100008,200008,541679391,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",90112,3840,3840,0.1788419634103775,0.0148379663005471,0.002,0.9255450963974,0.002,0.002,0.001,0.3608439182435161,,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,ijcnn1,real_data_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0,,,
ME-DOL-ZO,ME-DOL,6,6,8,epoch_w_bar,0.0433928966522216,9,100009,200009,716238259,szo,1536,1536,192,"[192, 192, 192, 192, 192, 192, 192, 192]",8192,6,6,0.8750542402267456,0.3010497093200683,0.002,0.8638527989387512,0.002,0.002,0.001,0.3608439182435161,,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,ijcnn1,real_data_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0,,,
ME-DOL-ZO,ME-DOL,390,390,8,epoch_w_bar,1.7791855335235596,9,100009,200009,716238259,szo,99840,99840,12480,"[12480, 12480, 12480, 12480, 12480, 12480, 12480, 12480]",16384,390,390,0.2002109140157699,0.0247560366988182,0.002,0.9062212705612184,0.002,0.002,0.001,0.3608439182435161,,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,ijcnn1,real_data_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0,,,
ME-DOL-ZO,ME-DOL,774,774,8,epoch_w_bar,3.5171923637390137,9,100009,200009,716238259,szo,198144,198144,24768,"[24768, 24768, 24768, 24768, 24768, 24768, 24768, 24768]",24576,774,774,0.1862554103136062,0.0156627167016267,0.002,0.9134026765823364,0.002,0.002,0.001,0.3608439182435161,,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,ijcnn1,real_data_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0,,,
ME-DOL-ZO,ME-DOL,1158,1158,8,epoch_w_bar,5.241496801376343,9,100009,200009,716238259,szo,296448,296448,37056,"[37056, 37056, 37056, 37056, 37056, 37056, 37056, 37056]",32768,1158,1158,0.1874092817306518,0.0151598053053021,0.002,0.9172434210777284,0.002,0.002,0.001,0.3608439182435161,,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,ijcnn1,real_data_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0,,,
ME-DOL-ZO,ME-DOL,1542,1542,8,epoch_w_bar,6.963336944580078,9,100009,200009,716238259,szo,394752,394752,49344,"[49344, 49344, 49344, 49344, 49344, 49344, 49344, 49344]",40960,1542,1542,0.1841119825839996,0.0181780122220516,0.002,0.9184836745262146,0.002,0.002,0.001,0.3608439182435161,,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,ijcnn1,real_data_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0,,,
ME-DOL-ZO,ME-DOL,1926,1926,8,epoch_w_bar,8.6879301071167,9,100009,200009,716238259,szo,493056,493056,61632,"[61632, 61632, 61632, 61632, 61632, 61632, 61632, 61632]",49152,1926,1926,0.1857050657272339,0.0169658698141574,0.002,0.919663906097412,0.002,0.002,0.001,0.3608439182435161,,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,ijcnn1,real_data_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0,,,
ME-DOL-ZO,ME-DOL,2310,2310,8,epoch_w_bar,10.417872190475464,9,100009,200009,716238259,szo,591360,591360,73920,"[73920, 73920, 73920, 73920, 73920, 73920, 73920, 73920]",57344,2310,2310,0.1861177831888198,0.0144192818552255,0.002,0.9238447546958924,0.002,0.002,0.001,0.3608439182435161,,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,ijcnn1,real_data_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0,,,
ME-DOL-ZO,ME-DOL,2694,2694,8,epoch_w_bar,12.144832611083984,9,100009,200009,716238259,szo,689664,689664,86208,"[86208, 86208, 86208, 86208, 86208, 86208, 86208, 86208]",65536,2694,2694,0.1857113242149353,0.0135760782286524,0.002,0.9206041097640992,0.002,0.002,0.001,0.3608439182435161,,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,ijcnn1,real_data_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0,,,
ME-DOL-ZO,ME-DOL,3078,3078,8,epoch_w_bar,13.871484518051147,9,100009,200009,716238259,szo,787968,787968,98496,"[98496, 98496, 98496, 98496, 98496, 98496, 98496, 98496]",73728,3078,3078,0.1881374269723892,0.0182157475501298,0.002,0.92500501871109,0.002,0.002,0.001,0.3608439182435161,,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,ijcnn1,real_data_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0,,,
ME-DOL-ZO,ME-DOL,3462,3462,8,epoch_w_bar,15.59992289543152,9,100009,200009,716238259,szo,886272,886272,110784,"[110784, 110784, 110784, 110784, 110784, 110784, 110784, 110784]",81920,3462,3462,0.1801746636629104,0.0087502468377351,0.002,0.9225645065307616,0.002,0.002,0.001,0.3608439182435161,,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,ijcnn1,real_data_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0,,,
ME-DOL-ZO,ME-DOL,3840,3840,8,epoch_w_bar,17.299572467803955,9,100009,200009,716238259,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",90112,3840,3840,0.1820368319749832,0.0113608976826071,0.002,0.9259852170944214,0.002,0.002,0.001,0.3608439182435161,,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,ijcnn1,real_data_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0,,,
NOG-ZO,NOG,1,1,8,y_bar,0.0190579891204834,5,100005,200005,1129750262,szo,384,384,48,"[48, 48, 48, 48, 48, 48, 48, 48]",8192,3,3,0.9999936819076538,0.302821934223175,0.002,0.5776355266571045,0.002,0.002,0.001,0.0001,,NOG-ZO__M-1__eta-0p0001__smooth_B-1,"{""M"": 1, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,real_data_formal,,,,,,,,,,1.0,1.0,0.5802995562553406
NOG-ZO,NOG,385,385,8,y_bar,1.3250799179077148,5,100005,200005,1129750262,szo,49536,49536,6192,"[6192, 6192, 6192, 6192, 6192, 6192, 6192, 6192]",16384,387,387,0.8912612199783325,0.302821934223175,0.002,0.9029206037521362,0.002,0.002,0.001,0.0001,,NOG-ZO__M-1__eta-0p0001__smooth_B-1,"{""M"": 1, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,real_data_formal,,,,,,,,,,385.0,1.0,0.5417481660842896
NOG-ZO,NOG,769,769,8,y_bar,2.6208760738372803,5,100005,200005,1129750262,szo,98688,98688,12336,"[12336, 12336, 12336, 12336, 12336, 12336, 12336, 12336]",24576,771,771,0.7786191701889038,0.302821934223175,0.002,0.9029206037521362,0.002,0.002,0.001,0.0001,,NOG-ZO__M-1__eta-0p0001__smooth_B-1,"{""M"": 1, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,real_data_formal,,,,,,,,,,769.0,1.0,0.7078798413276672
NOG-ZO,NOG,1153,1153,8,y_bar,3.9151065349578857,5,100005,200005,1129750262,szo,147840,147840,18480,"[18480, 18480, 18480, 18480, 18480, 18480, 18480, 18480]",32768,1155,1155,0.6652421951293945,0.302821934223175,0.002,0.9029206037521362,0.002,0.002,0.001,0.0001,,NOG-ZO__M-1__eta-0p0001__smooth_B-1,"{""M"": 1, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,real_data_formal,,,,,,,,,,1153.0,1.0,0.6732736229896545
NOG-ZO,NOG,1537,1537,8,y_bar,5.223855495452881,5,100005,200005,1129750262,szo,196992,196992,24624,"[24624, 24624, 24624, 24624, 24624, 24624, 24624, 24624]",40960,1539,1539,0.5517280697822571,0.302821934223175,0.002,0.9029206037521362,0.002,0.002,0.001,0.0001,,NOG-ZO__M-1__eta-0p0001__smooth_B-1,"{""M"": 1, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,real_data_formal,,,,,,,,,,1537.0,1.0,0.5953542590141296
NOG-ZO,NOG,1921,1921,8,y_bar,6.553464889526367,5,100005,200005,1129750262,szo,246144,246144,30768,"[30768, 30768, 30768, 30768, 30768, 30768, 30768, 30768]",49152,1923,1923,0.4407973885536194,0.2758024334907532,0.002,0.9029206037521362,0.002,0.002,0.001,0.0001,,NOG-ZO__M-1__eta-0p0001__smooth_B-1,"{""M"": 1, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,real_data_formal,,,,,,,,,,1921.0,1.0,0.7140317559242249
NOG-ZO,NOG,2305,2305,8,y_bar,7.857129812240601,5,100005,200005,1129750262,szo,295296,295296,36912,"[36912, 36912, 36912, 36912, 36912, 36912, 36912, 36912]",57344,2307,2307,0.3546094298362732,0.2048011720180511,0.002,0.9029206037521362,0.002,0.002,0.001,0.0001,,NOG-ZO__M-1__eta-0p0001__smooth_B-1,"{""M"": 1, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,real_data_formal,,,,,,,,,,2305.0,1.0,0.4413686692714691
NOG-ZO,NOG,2689,2689,8,y_bar,9.154009580612184,5,100005,200005,1129750262,szo,344448,344448,43056,"[43056, 43056, 43056, 43056, 43056, 43056, 43056, 43056]",65536,2691,2691,0.2856855392456054,0.1699018627405166,0.002,0.9029206037521362,0.002,0.002,0.001,0.0001,,NOG-ZO__M-1__eta-0p0001__smooth_B-1,"{""M"": 1, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,real_data_formal,,,,,,,,,,2689.0,1.0,0.4997924566268921
NOG-ZO,NOG,3073,3073,8,y_bar,10.446762323379517,5,100005,200005,1129750262,szo,393600,393600,49200,"[49200, 49200, 49200, 49200, 49200, 49200, 49200, 49200]",73728,3075,3075,0.2362681478261947,0.1036536172032356,0.002,0.9029206037521362,0.002,0.002,0.001,0.0001,,NOG-ZO__M-1__eta-0p0001__smooth_B-1,"{""M"": 1, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,real_data_formal,,,,,,,,,,3073.0,1.0,0.267781913280487
NOG-ZO,NOG,3457,3457,8,y_bar,11.737452745437622,5,100005,200005,1129750262,szo,442752,442752,55344,"[55344, 55344, 55344, 55344, 55344, 55344, 55344, 55344]",81920,3459,3459,0.2134797871112823,0.0280700884759426,0.002,0.9029206037521362,0.002,0.002,0.001,0.0001,,NOG-ZO__M-1__eta-0p0001__smooth_B-1,"{""M"": 1, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,real_data_formal,,,,,,,,,,3457.0,1.0,0.198240578174591
NOG-ZO,NOG,3841,3841,8,y_bar,13.028640508651732,5,100005,200005,1129750262,szo,491904,491904,61488,"[61488, 61488, 61488, 61488, 61488, 61488, 61488, 61488]",90112,3843,3843,0.2126610428094864,0.0302435513585805,0.002,0.9029206037521362,0.002,0.002,0.001,0.0001,,NOG-ZO__M-1__eta-0p0001__smooth_B-1,"{""M"": 1, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,real_data_formal,,,,,,,,,,3841.0,1.0,0.2331401258707046
NOG-ZO,NOG,4225,4225,8,y_bar,14.32399034500122,5,100005,200005,1129750262,szo,541056,541056,67632,"[67632, 67632, 67632, 67632, 67632, 67632, 67632, 67632]",98304,4227,4227,0.2080255895853042,0.0209930632263422,0.002,0.9029206037521362,0.002,0.002,0.001,0.0001,,NOG-ZO__M-1__eta-0p0001__smooth_B-1,"{""M"": 1, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,real_data_formal,,,,,,,,,,4225.0,1.0,0.2624463438987732
NOG-ZO,NOG,4609,4609,8,y_bar,15.6149799823761,5,100005,200005,1129750262,szo,590208,590208,73776,"[73776, 73776, 73776, 73776, 73776, 73776, 73776, 73776]",106496,4611,4611,0.2041359394788742,0.0200797840952873,0.002,0.9029206037521362,0.002,0.002,0.001,0.0001,,NOG-ZO__M-1__eta-0p0001__smooth_B-1,"{""M"": 1, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,real_data_formal,,,,,,,,,,4609.0,1.0,0.2011763453483581
NOG-ZO,NOG,4993,4993,8,y_bar,16.905595541000366,5,100005,200005,1129750262,szo,639360,639360,79920,"[79920, 79920, 79920, 79920, 79920, 79920, 79920, 79920]",114688,4995,4995,0.2017764896154403,0.0215769968926906,0.002,0.9029206037521362,0.002,0.002,0.001,0.0001,,NOG-ZO__M-1__eta-0p0001__smooth_B-1,"{""M"": 1, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,real_data_formal,,,,,,,,,,4993.0,1.0,0.3162854611873626
NOG-ZO,NOG,5377,5377,8,y_bar,18.19527649879456,5,100005,200005,1129750262,szo,688512,688512,86064,"[86064, 86064, 86064, 86064, 86064, 86064, 86064, 86064]",122880,5379,5379,0.1989363133907318,0.0163621678948402,0.002,0.9029206037521362,0.002,0.002,0.001,0.0001,,NOG-ZO__M-1__eta-0p0001__smooth_B-1,"{""M"": 1, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,real_data_formal,,,,,,,,,,5377.0,1.0,0.1370823830366134
NOG-ZO,NOG,5761,5761,8,y_bar,19.485686779022217,5,100005,200005,1129750262,szo,737664,737664,92208,"[92208, 92208, 92208, 92208, 92208, 92208, 92208, 92208]",131072,5763,5763,0.1968640238046646,0.0161227025091648,0.002,0.9029206037521362,0.002,0.002,0.001,0.0001,,NOG-ZO__M-1__eta-0p0001__smooth_B-1,"{""M"": 1, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,real_data_formal,,,,,,,,,,5761.0,1.0,0.2516596615314483
NOG-ZO,NOG,6145,6145,8,y_bar,20.77793264389038,5,100005,200005,1129750262,szo,786816,786816,98352,"[98352, 98352, 98352, 98352, 98352, 98352, 98352, 98352]",139264,6147,6147,0.1950185894966125,0.0116194989532232,0.002,0.9029605984687804,0.002,0.002,0.001,0.0001,,NOG-ZO__M-1__eta-0p0001__smooth_B-1,"{""M"": 1, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,real_data_formal,,,,,,,,,,6145.0,1.0,0.2782309949398041
NOG-ZO,NOG,6529,6529,8,y_bar,22.07933616638184,5,100005,200005,1129750262,szo,835968,835968,104496,"[104496, 104496, 104496, 104496, 104496, 104496, 104496, 104496]",147456,6531,6531,0.1938933879137039,0.0133718140423297,0.002,0.9030806422233582,0.002,0.002,0.001,0.0001,,NOG-ZO__M-1__eta-0p0001__smooth_B-1,"{""M"": 1, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,real_data_formal,,,,,,,,,,6529.0,1.0,0.2979757189750671
NOG-ZO,NOG,6913,6913,8,y_bar,23.37030529975891,5,100005,200005,1129750262,szo,885120,885120,110640,"[110640, 110640, 110640, 110640, 110640, 110640, 110640, 110640]",155648,6915,6915,0.1935773938894271,0.0188563428819179,0.002,0.9031806588172911,0.002,0.002,0.001,0.0001,,NOG-ZO__M-1__eta-0p0001__smooth_B-1,"{""M"": 1, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,real_data_formal,,,,,,,,,,6913.0,1.0,0.4264119863510132
NOG-ZO,NOG,7297,7297,8,y_bar,24.66341042518616,5,100005,200005,1129750262,szo,934272,934272,116784,"[116784, 116784, 116784, 116784, 116784, 116784, 116784, 116784]",163840,7299,7299,0.192524716258049,0.0170684959739446,0.002,0.9034807085990906,0.002,0.002,0.001,0.0001,,NOG-ZO__M-1__eta-0p0001__smooth_B-1,"{""M"": 1, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,real_data_formal,,,,,,,,,,7297.0,1.0,0.2355802804231643
NOG-ZO,NOG,7678,7678,8,y_bar,25.9380841255188,5,100005,200005,1129750262,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",172032,7680,7680,0.1928338408470153,0.0167229641228914,0.002,0.9040408134460448,0.002,0.002,0.001,0.0001,,NOG-ZO__M-1__eta-0p0001__smooth_B-1,"{""M"": 1, ""eta"": 0.0001, ""smooth_B"": 1}",7678,983040,ijcnn1,real_data_formal,,,,,,,,,,7678.0,1.0,0.355214923620224
